start,type,end
Saint-Sébastien (Espagne),HAS_ACTIVITY,Igueldo Tepesi - San Sebastián
Saint-Sébastien (Espagne),HAS_ACTIVITY,Kursaal Oditoryumu - San Sebastián
Saint-Sébastien (Espagne),HAS_ACTIVITY,La Bretxa Food Market - San Sebastián
Venedik,HAS_ACTIVITY,La Concha Plajı
Saint-Sébastien (Espagne),HAS_ACTIVITY,La Concha Plajı - San Sebastián
Getaria,HAS_ACTIVITY,Malkorbe Plajı - Getaria
Saint-Sébastien (Espagne),HAS_ACTIVITY,Miramar Sarayı - San Sebastián
Saint-Sébastien (Espagne),HAS_ACTIVITY,Monte Igueldo - San Sebastián
Saint-Sébastien (Espagne),HAS_ACTIVITY,Monte Urgull - San Sebastián
Biarritz,HAS_ACTIVITY,Musée Asiatica - Biarritz
Saint-Sébastien (Espagne),HAS_ACTIVITY,Parte Vieja - San Sebastián
Saint-Jean-de-Luz,HAS_ACTIVITY,Place Louis XIV - Saint-Jean-de-Luz
Saint-Jean-de-Luz,HAS_ACTIVITY,Quai de l’Infante - Saint-Jean-de-Luz
Saint-Jean-de-Luz,HAS_ACTIVITY,Rue Gambetta - Saint-Jean-de-Luz
Saint-Jean-de-Luz,HAS_ACTIVITY,Rue Mazarin - Saint-Jean-de-Luz
Saint-Jean-de-Luz,HAS_ACTIVITY,Saint-Jean-de-Luz Plajları
Saint-Sébastien (Espagne),HAS_ACTIVITY,San Sebastián Şehir Gezisi
Saint-Sébastien (Espagne),HAS_ACTIVITY,San Telmo Müzesi - San Sebastián
Saint-Jean-de-Luz,HAS_ACTIVITY,Sanat Galerileri - Saint-Jean-de-Luz
Saint-Sébastien (Espagne),HAS_ACTIVITY,Victoria Eugenia Tiyatrosu - San Sebastián
Venedik,HAS_ACTIVITY,Zurriola Plajı
San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),HAS_HIGHLIGHT,Balenciaga
San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),HAS_CITY,Biarritz
San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),HAS_HIGHLIGHT,Biarritz
San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),HAS_CITY,Bilbao
San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),HAS_HIGHLIGHT,Bilbao
San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),HAS_COUNTRY,Fransa
San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),HAS_HIGHLIGHT,Fransa
San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),HAS_CITY,Getaria
San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),HAS_HIGHLIGHT,Getaria
San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),HAS_HIGHLIGHT,Guggenheim
San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),HAS_CITY,Saint-Jean-de-Luz
San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),HAS_CITY,San Sebastián
San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),HAS_HIGHLIGHT,San Sebastián
San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),HAS_COUNTRY,İspanya
San Sebastián ve Bask Bölgesi Gezisi (Can Özdemir),HAS_HIGHLIGHT,İspanya
ROME,HAS_ACTIVITY,"Cienfuegos şehir turu (Valle Sarayı, Jose Marti Parkı, Prado Promenade)"
Venedik,HAS_ACTIVITY,Hamel Sokağı ziyareti
Havana,HAS_ACTIVITY,"Havana şehir turu (Eski Kent, Malecon, Devrim Meydanı, Colomb Mezarlığı, Miramar)"
Venedik,HAS_ACTIVITY,Hemingway’in La Finca evi ziyareti
Venedik,HAS_ACTIVITY,Jose Fuster’in sanat mahallesi ziyareti
Venedik,HAS_ACTIVITY,Küba sokaklarında klasik Amerikan arabalarıyla gezi
Santa Clara,HAS_RESTAURANT,La Canchanchara
Santa Clara,HAS_ACTIVITY,Santa Clara gezisi ve Che Guevara Anıt Mezarı ziyareti
Trinidad,HAS_ACTIVITY,Trinidad gezisi ve La Canchanchara Bar ziyareti
Vinales,HAS_ACTIVITY,Vinales tütün tarlaları ve çiftlik ziyareti
Rio de Janeiro,HAS_ACTIVITY,Amanhã (Yarının Müzesi)
Venedik,HAS_ACTIVITY,Belediye Binası
Buenos Aires,HAS_ACTIVITY,Buenos Aires Modern Sanat Müzesi
Cap Horn,HAS_ACTIVITY,Cape Horn
Venedik,HAS_ACTIVITY,Casa Rosada
Santiago,HAS_RESTAURANT,Fervor Restaurant
Venedik,HAS_ACTIVITY,Iguazú Milli Parkı
Venedik,HAS_ACTIVITY,Iguazú Şelaleleri
Venedik,HAS_ACTIVITY,La Boca
Santiago,HAS_RESTAURANT,La Cabrera Restaurant
Venedik,HAS_ACTIVITY,Macuco Safarisi
Magdalena Adası,HAS_ACTIVITY,Magdalena Adası
Venedik,HAS_ACTIVITY,Merkez Postane
Venedik,HAS_ACTIVITY,Palermo Soho
Venedik,HAS_ACTIVITY,Plaza Dorrego
Venedik,HAS_ACTIVITY,Plaza de Armas
Venedik,HAS_ACTIVITY,Plaza de Mayo
Venedik,HAS_ACTIVITY,Recoleta Mezarlığı
Venedik,HAS_ACTIVITY,Recoleta Semti
Venedik,HAS_ACTIVITY,Rojo Tango Gösterisi
Venedik,HAS_ACTIVITY,San Telmo
Santiago,HAS_ACTIVITY,Santiago Katedrali
Santiago,HAS_RESTAURANT,Satyricon Restaurant
Venedik,HAS_ACTIVITY,Ulusal Tarih Müzesi
Venedik,HAS_ACTIVITY,Vista Chinesa
Venedik,HAS_ACTIVITY,Arethusa Çeşmesi
Venedik,HAS_ACTIVITY,Bar Vitelli
Venedik,HAS_ACTIVITY,Cattedrale di San Giovanni Battista
Venedik,HAS_ACTIVITY,Chiesa Anime Sante del Purgatorio
Venedik,HAS_ACTIVITY,Chiesa di Santa Maria delle Scale
Venedik,HAS_ACTIVITY,Corso Umberto
Savoca,HAS_RESTAURANT,Doba Restaurant and Terrace
Venedik,HAS_ACTIVITY,Duomo di San Giorgio
Venedik,HAS_ACTIVITY,Etna Yanardağı
Etna,HAS_ACTIVITY,Etna Yanardağı gezisi
Forza d’Agrò,HAS_ACTIVITY,Forza d’Agrò Ortaçağ Köyü
Venedik,HAS_ACTIVITY,Giardini Iblei
Savoca,HAS_ACTIVITY,Godfather Film Kilisesi - Savoca
Savoca,HAS_HOTEL,Grand Hotel Timeo - Deluxe Sea View Junior Suite with balcony or terrace
Taormina,HAS_HOTEL,Hotel Metropole Taormina
L-Imdina,HAS_ACTIVITY,Mdina şehir turu
Modica,HAS_ACTIVITY,Modica ve Ragusa turları
Venedik,HAS_ACTIVITY,Ortigia Adası
Venedik,HAS_ACTIVITY,Ortigia Meydanı
Savoca,HAS_RESTAURANT,Osteria Rosso Divino
Taormina,HAS_RESTAURANT,Osteria Rosso Divino (Taormina)
Venedik,HAS_ACTIVITY,Palazzo della Cancelleria
Venedik,HAS_ACTIVITY,Piazza IX Aprile
Forza d’Agrò,HAS_ACTIVITY,Piazza del Municipio - Forza d’Agrò
Venedik,HAS_ACTIVITY,Porta Catania
Venedik,HAS_ACTIVITY,Porta Messina
Ragusa,HAS_ACTIVITY,Ragusa Ibla
Siracusa,HAS_RESTAURANT,Regina Lucia Ristorante (Siracusa)
Venedik,HAS_ACTIVITY,Santa Maria dello Spasimo Kilisesi
Savoca,HAS_ACTIVITY,Savoca köyü gezisi
Vittoriosa,HAS_ACTIVITY,"Senglea, Vittoriosa ve Cospicua üçlü gezisi"
Siracusa,HAS_ACTIVITY,Siracusa ve Noto ziyaretleri
Venedik,HAS_ACTIVITY,Syracuse Katedrali
Taormina,HAS_ACTIVITY,Taormina şehir turu
Venedik,HAS_ACTIVITY,Teatro Greco
La Valette,HAS_ACTIVITY,Valletta şehir turu
Venedik,HAS_ACTIVITY,Villa Comunale Bahçeleri
ISTANBUL,HAS_ACTIVITY,İstanbul – Katanya uçuşu TK 1395
Etna,HAS_ACTIVITY,Etna Yanardağı gezisi
Senglea,HAS_HOTEL,Grand Hotel Timeo - Deluxe Sea View Junior Suite with balcony or terrace
L-Imdina,HAS_ACTIVITY,Mdina şehir turu
Modica,HAS_ACTIVITY,Modica ve Ragusa turları
Taormina,HAS_RESTAURANT,Osteria Rosso Divino (Taormina)
Siracusa,HAS_RESTAURANT,Regina Lucia Ristorante (Siracusa)
Savoca,HAS_ACTIVITY,Savoca köyü gezisi
Vittoriosa,HAS_ACTIVITY,"Senglea, Vittoriosa ve Cospicua üçlü gezisi"
Siracusa,HAS_ACTIVITY,Siracusa ve Noto ziyaretleri
Taormina,HAS_ACTIVITY,Taormina şehir turu
La Valette,HAS_ACTIVITY,Valletta şehir turu
ISTANBUL,HAS_ACTIVITY,İstanbul – Katanya uçuşu TK 1395
Serengeti,HAS_HOTEL,Babylonstoren Hotel
Venedik,HAS_ACTIVITY,Boulders Beach Penguen Kolonisi
Venedik,HAS_ACTIVITY,Camps Bay ve Clifton Beach
Cape Town,HAS_ACTIVITY,Cape Town Graffiti Street Art Turu
Cape Town,HAS_ACTIVITY,Cape Town Şehir Gezisi
Livingstone,HAS_ACTIVITY,David Livingstone Müzesi
Franschhoek,HAS_ACTIVITY,Franschhoek Motor Müzesi
Franschhoek,HAS_ACTIVITY,Franschhoek Şarap Bağları ve Galeriler
Venedik,HAS_ACTIVITY,Güney Afrika Ulusal Müzesi (İziko)
Venedik,HAS_ACTIVITY,Güney Afrika'nın İlk Parfüm Müzesi
Venedik,HAS_ACTIVITY,Huguenot Anıt Müzesi
Venedik,HAS_ACTIVITY,Kirstenbosch Ulusal Botanik Bahçesi
Marataba,HAS_HOTEL,Marataba Safari Lodge
Venedik,HAS_ACTIVITY,Masa Dağı
Venedik,HAS_ACTIVITY,Mukuni Village Gezisi
Venedik,HAS_ACTIVITY,Planetarium
Livingstone,HAS_HOTEL,Royal Livingstone Victoria Falls Zambia Hotel by Anantara
Venedik,HAS_ACTIVITY,Sabah ve Akşam Safarileri
Plaine du Serengeti,HAS_ACTIVITY,Serengeti Ulusal Parkı Safari
Serengeti,HAS_HOTEL,Singita Lodge
Serengeti,HAS_HOTEL,Singita Sasakawa Lodge
Venedik,HAS_ACTIVITY,Sunset Safari Cruise
Serengeti,HAS_RESTAURANT,The Lookout Cafe
Venedik,HAS_ACTIVITY,Two Oceans Aquarium
Venedik,HAS_ACTIVITY,Zeitz Museum of Contemporary Art Africa
Venedik,HAS_ACTIVITY,Öğle Safarisi
Malaga,HAS_ACTIVITY,Alcazaba
Córdoba,HAS_ACTIVITY,Alcazar Kalesi - Córdoba
Sevilla,HAS_ACTIVITY,Alcázar - Sevilla
Sevilla,HAS_ACTIVITY,Altın Kule (Torre del Oro)
Venedik,HAS_ACTIVITY,Capilla Real
Venedik,HAS_ACTIVITY,Carmen de los Mártires Bahçesi
Venedik,HAS_ACTIVITY,Casa del Rey Moro
Venedik,HAS_ACTIVITY,Comendadoras de Santiago
Cordoba,HAS_ACTIVITY,Cordoba turu
Venedik,HAS_ACTIVITY,Dominicans of Santo Domingo
Venedik,HAS_ACTIVITY,El Alamillo Köprüsü
Venedik,HAS_ACTIVITY,El Tajo Kanyonu
Venedik,HAS_ACTIVITY,Elhamra Sarayı
Venedik,HAS_ACTIVITY,Elhamra Sarayı gezisi
Venedik,HAS_ACTIVITY,Fundación Rodriguez-Acosta Sanat Müzesi
Venedik,HAS_ACTIVITY,Generalife Bahçeleri
Venedik,HAS_ACTIVITY,Giralda Kulesi
Granada,HAS_ACTIVITY,"Granada şehir merkezi turu (Realejo Mahallesi, Capilla Real, Katedral, Madraza)"
Granada,HAS_ACTIVITY,Las Granadas Kapısı
Venedik,HAS_ACTIVITY,Maria Luisa Parkı
Córdoba,HAS_ACTIVITY,Mezquita Camii - Córdoba
Córdoba,HAS_ACTIVITY,Musevi Mahallesi - Córdoba
Venedik,HAS_ACTIVITY,Nasrid Sarayı
Venedik,HAS_ACTIVITY,Partal
Córdoba,HAS_ACTIVITY,Plaza Corredera - Córdoba
Ronda,HAS_ACTIVITY,Plaza de Toros - Ronda
Ronda,HAS_ACTIVITY,Puente Nuevo - Ronda
Venedik,HAS_ACTIVITY,Realejo Mahallesi
Ronda,HAS_ACTIVITY,Ronda Tarihi Sokakları
Ronda,HAS_ACTIVITY,Ronda gezisi
Sevilla,HAS_ACTIVITY,Sevilla Katedrali
Sevilla,HAS_ACTIVITY,Sevilla şehir turu
Sicilya & Malta Gezisi,HAS_TRANSPORT,Ada içi özel araç transferleri
Sicilya & Malta Gezisi,HAS_CITY,Cospicua
Sicilya & Malta Gezisi,HAS_CITY,Etna
Sicilya & Malta Gezisi,HAS_HIGHLIGHT,Etna
Sicilya & Malta Gezisi,HAS_HIGHLIGHT,Gastronomi
Sicilya & Malta Gezisi,HAS_CITY,Katanya
Sicilya & Malta Gezisi,HAS_TRANSPORT,Katanya – Taormina transferi
Sicilya & Malta Gezisi,HAS_COUNTRY,Malta
Sicilya & Malta Gezisi,HAS_HIGHLIGHT,Malta
Sicilya & Malta Gezisi,HAS_CITY,Mdina
Sicilya & Malta Gezisi,HAS_CITY,Modica
Sicilya & Malta Gezisi,HAS_CITY,Noto
Sicilya & Malta Gezisi,HAS_CITY,Ragusa
Sicilya & Malta Gezisi,HAS_CITY,Savoca
Sicilya & Malta Gezisi,HAS_CITY,Senglea
Sicilya & Malta Gezisi,HAS_HIGHLIGHT,Sicilya
Sicilya & Malta Gezisi,HAS_CITY,Siracusa
Sicilya & Malta Gezisi,HAS_CITY,Taormina
Sicilya & Malta Gezisi,HAS_HIGHLIGHT,Taormina
Sicilya & Malta Gezisi,HAS_CITY,Valletta
Sicilya & Malta Gezisi,HAS_HIGHLIGHT,Valletta
Sicilya & Malta Gezisi,HAS_CITY,Vittoriosa
Sicilya & Malta Gezisi,HAS_TRANSPORT,İstanbul – Katanya uçuşu TK 1395
Sicilya & Malta Gezisi,HAS_COUNTRY,İtalya
Sicilya Gezisi,HAS_HIGHLIGHT,Barok Mimari
Sicilya Gezisi,HAS_HIGHLIGHT,Etna
Sicilya Gezisi,HAS_CITY,Forza d’Agrò
Sicilya Gezisi,HAS_CITY,Katanya
Sicilya Gezisi,HAS_HIGHLIGHT,Ortigia
Sicilya Gezisi,HAS_CITY,Palermo
Sicilya Gezisi,HAS_HIGHLIGHT,Palermo
Sicilya Gezisi,HAS_CITY,Ragusa
Sicilya Gezisi,HAS_HIGHLIGHT,Ragusa
Sicilya Gezisi,HAS_CITY,Savoca
Sicilya Gezisi,HAS_HIGHLIGHT,Sicilya
Sicilya Gezisi,HAS_CITY,Syracuse
Sicilya Gezisi,HAS_CITY,Taormina
Sicilya Gezisi,HAS_HIGHLIGHT,Taormina
Sicilya Gezisi,HAS_TRANSPORT,Türk Hava Yolları TK1393
Sicilya Gezisi,HAS_COUNTRY,İtalya
Sicilya Gezisi,HAS_HIGHLIGHT,İtalya
Venedik,HAS_ACTIVITY,Banteay Srei ve Banteay Samre tapınakları ziyareti
Siem Reap,HAS_HOTEL,Belmond La Résidence d’Angkor
Venedik,HAS_ACTIVITY,Ben Thanh Market ziyareti
Venedik,HAS_ACTIVITY,Ben Thanh Pazarı ve Nguyen Hue caddelerinde alışveriş
Venedik,HAS_ACTIVITY,Cu Chi Tünelleri gezisi
Ha Long,HAS_ACTIVITY,Ha Long Körfezi’nde deniz uçağı ile ulaşım ve Violet Cruise konaklaması
Ha Long,HAS_ACTIVITY,"Ha Long Körfezi’nde mağara keşfi, yüzme ve balık avı"
Vietnam,HAS_RESTAURANT,Ha Long Violet Cruise – deniz ürünleri ve geleneksel Vietnam mutfağı
Halong,HAS_ACTIVITY,Halong Bay tekne turu
Hanoi,HAS_ACTIVITY,Hanoi şehir turu
Ho Chi Minh,HAS_ACTIVITY,"Hanoi şehir turu: Ho Chi Minh Mozolesi, Başkanlık Sarayı, Tek Sütunlu Pagoda, Edebiyat Tapınağı"
Hanoi,HAS_ACTIVITY,Hanoi’de pedallı taksi (rikşov) gezisi
Ho Chi Minh,HAS_ACTIVITY,Ho Chi Minh City şehir turu
Venedik,HAS_ACTIVITY,"Ho Chi Minh şehir turu: China Town, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu"
Ho Chi Minh,HAS_ACTIVITY,"Ho Chi Minh şehir turu: Reunification Palace, War Remnants Museum, Cho Lon, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu"
Hoi An,HAS_ACTIVITY,Hoi An yürüyüş turu
Saigon,HAS_HOTEL,Hotel des Arts Saigon
Danang,HAS_HOTEL,Intercontinental Danang
Delta del Mekong (regione),HAS_ACTIVITY,"Mekong Deltası bot turu, tropik meyve bahçeleri, noodle yapımı"
Urla,HAS_ACTIVITY,"Mekong Deltası gezisi: bot turları, noodle yapımı, meyve bahçeleri, yerel aile ziyareti"
Delta del Mekong (regione),HAS_RESTAURANT,Mekong Deltası – nehir kenarında restoran
Venedik,HAS_ACTIVITY,Ngoc Son Pagoda ziyareti
Ho Chi Minh,HAS_HOTEL,"Otel (Ho Chi Minh, ismi belirtilmemiş)"
Siem Reap,HAS_HOTEL,"Otel (Siem Reap, ismi belirtilmemiş)"
Halong,HAS_HOTEL,Paradise Luxury Halong
Saigon,HAS_HOTEL,Park Hyatt Saigon
Phnom Penh,HAS_ACTIVITY,"Phnom Penh şehir turu: Artisan D’Angkor el işi okulu, Phsar Chas çarşısı"
Phnom Penh,HAS_ACTIVITY,"Phnom Penh şehir turu: Kraliyet Sarayı, Gümüş Pagoda, Ulusal Müze"
Siem Reap,HAS_HOTEL,Raffles Hotel Le Royal
Siem Reap,HAS_ACTIVITY,"Siem Reap (Angkor) gezisi: Angkor Thom, Bayon Tapınağı, Baphuon, Kraliyet Sarayı, Fil Terası"
Siem Reap,HAS_ACTIVITY,Siem Reap Angkor Wat ziyareti
Siem Reap,HAS_ACTIVITY,"Siem Reap’te Angkor Wat, Angkor Thom, Bayon ve Ta Prohm gezileri"
Hanoi,HAS_HOTEL,Sofitel Legend Metropole (Hanoi)
Hanoi,HAS_HOTEL,Sofitel Legend Metropole Hanoi
Venedik,HAS_ACTIVITY,Ta Prohm Tapınağı ziyareti
Venedik,HAS_ACTIVITY,Temple of Literature ziyareti
Venedik,HAS_ACTIVITY,Tonle Sap Gölü yüzen köy ziyareti
Venedik,HAS_ACTIVITY,Vespa ile gece turu ve Banh Xeo tadımı
Ha Long,HAS_HOTEL,Violet Cruise (Ha Long Körfezi)
Venedik,HAS_ACTIVITY,War Remnants Museum ziyareti
Venedik,HAS_ACTIVITY,Water Puppet gösterisi
Siem Reap,HAS_RESTAURANT,Yerel aile evi – çay ve taze meyve ikramı
Ho Chi Minh,HAS_RESTAURANT,"Yerel restoranlarda öğle yemekleri (Hanoi, Ho Chi Minh turları sırasında)"
Siena,HAS_RESTAURANT,Antico Ristorante Paoli 1827
Chianti,HAS_ACTIVITY,Antinori nel Chianti Classico Şaraphanesi
Bologna,HAS_ACTIVITY,"Bologna şehir turu (Piazza Maggiore, Basilica di San Petronio, Fontana di Nettuno, Palazzo Communale)"
Siena,HAS_RESTAURANT,Buca Lapi
Siena,HAS_RESTAURANT,Buca Mario
Cortona,HAS_ACTIVITY,Cortona Tarihi Sokaklar
Firenze,HAS_HOTEL,Hotel Cerretani Firenze – Mgallery
Montepulciano,HAS_ACTIVITY,Montepulciano şarap bağları ve kasaba gezisi
Orvieto,HAS_ACTIVITY,Orvieto Katedrali
Orvieto,HAS_ACTIVITY,Orvieto Yer Altı Tünelleri
Siena,HAS_RESTAURANT,Osteria delle Tre Panche
Venedik,HAS_ACTIVITY,Palazzo Vecchio
Venedik,HAS_ACTIVITY,Piazza della Signoria
Siena,HAS_RESTAURANT,Ristorante Storico Sabatini
San Gimignano,HAS_ACTIVITY,San Gimignano UNESCO Dünya Mirası
San Gimignano,HAS_ACTIVITY,San Gimignano kasabası gezisi
Venedik,HAS_ACTIVITY,Santa Maria del Fiore Katedrali
Siena,HAS_ACTIVITY,Siena Şehir Merkezi
Siena,HAS_ACTIVITY,Siena şehir turu
Venedik,HAS_ACTIVITY,The Mall Firenze outlet gezisi
Venedik,HAS_ACTIVITY,Uffizi Galerisi
Venedik,HAS_ACTIVITY,Vaftizhane (Battistero di San Giovanni)
Auckland,HAS_ACTIVITY,Auckland Şehir Gezisi
Venedik,HAS_ACTIVITY,Blue Mountains Gezisi
Venedik,HAS_ACTIVITY,Flinders Chase National Park
Wellington,HAS_HOTEL,Intercontinental Hotel Wellington
Gold Coast,HAS_HOTEL,JW Marriott Gold Coast Resort & Spa
Singapore,HAS_HOTEL,JW Marriott Hotel Singapore South Beach
Tekapo,HAS_HOTEL,Peppers Blue Water Resort Lake Tekapo
Rotorua,HAS_HOTEL,Pullman Rotorua
Queenstown,HAS_ACTIVITY,Queenstown Panoramik Gezisi
Venedik,HAS_ACTIVITY,Seal Bay Conservation Park
Sidney,HAS_HOTEL,Sydney Harbour Marriott Hotel at Circular Quay
Sidney,HAS_ACTIVITY,Sydney Harbour Tekne Turu & Havai Fişek Gösterisi
Sidney,HAS_ACTIVITY,Sydney Opera Binası & Harbour Bridge
Venedik,HAS_ACTIVITY,Te Puia Maori Dansı ve Gayzerler
Singapore,HAS_HOTEL,The Rees Hotel & Luxury Apartments
Venedik,HAS_ACTIVITY,Weta Workshop
Venedik,HAS_ACTIVITY,Arşimed Meydanı
Siracusa,HAS_HOTEL,Casa Di Melo Otel
Noto,HAS_ACTIVITY,Chiesa di San Carlo - Noto
France,HAS_ACTIVITY,Chiesa di San Francesco - Noto
Noto,HAS_ACTIVITY,Corso Vittorio Emanuele - Noto
Noto,HAS_ACTIVITY,Duomo - Noto
Ortigia,HAS_ACTIVITY,Duomo Meydanı - Ortigia
Etna,HAS_ACTIVITY,Etna Yanardağı gezisi
Venedik,HAS_ACTIVITY,Fonte Arethusa
Siracusa,HAS_HOTEL,Grand Hotel Timeo - Deluxe Sea View Junior Suite with balcony or terrace
Siracusa,HAS_ACTIVITY,Latomie - Siracusa
Noto,HAS_ACTIVITY,MAT Museum - Noto
Venedik,HAS_ACTIVITY,Maniace Kalesi
L-Imdina,HAS_ACTIVITY,Mdina şehir turu
Modica,HAS_ACTIVITY,Modica ve Ragusa turları
ROME,HAS_ACTIVITY,Ortigia Roma Amfi Tiyatrosu
Taormina,HAS_RESTAURANT,Osteria Rosso Divino (Taormina)
Noto,HAS_ACTIVITY,Palazzo Ducezio - Noto
Noto,HAS_ACTIVITY,Palazzo Nicolaci - Noto
Siracusa,HAS_RESTAURANT,Regina Lucia Ristorante (Siracusa)
ROME,HAS_ACTIVITY,Roma Amfi Tiyatrosu - Siracusa
Savoca,HAS_ACTIVITY,Savoca köyü gezisi
Vittoriosa,HAS_ACTIVITY,"Senglea, Vittoriosa ve Cospicua üçlü gezisi"
Siracusa,HAS_ACTIVITY,Siracusa Arkeoloji Parkı
Siracusa,HAS_ACTIVITY,Siracusa ve Noto ziyaretleri
Venedik,HAS_ACTIVITY,Syracuse Katedrali
Taormina,HAS_ACTIVITY,Taormina Gezisi
Taormina,HAS_ACTIVITY,Taormina şehir turu
La Valette,HAS_ACTIVITY,Valletta şehir turu
Siracusa,HAS_ACTIVITY,Yunan Tiyatrosu - Siracusa
ISTANBUL,HAS_ACTIVITY,İstanbul – Katanya uçuşu TK 1395
Amalfi,HAS_ACTIVITY,Amalfi Kasabası Gezisi
Venedik,HAS_ACTIVITY,Basilica di Sant’Antonino
Venedik,HAS_ACTIVITY,Bottega Della Tarsia Lignea Müzesi
Venedik,HAS_ACTIVITY,Castel dell’Ovo
Venedik,HAS_ACTIVITY,Cattedrale di Sant’Andrea
Naples,HAS_ACTIVITY,Duomo di Napoli
Sorrento,HAS_HOTEL,Hotel Rufolo
Venedik,HAS_ACTIVITY,Il Pio Monte della Misericordia
Naples,HAS_ACTIVITY,Napoli Şehri Gezisi
Venedik,HAS_ACTIVITY,Palazzo Reale
Venedik,HAS_ACTIVITY,Piazza Duomo
Venedik,HAS_ACTIVITY,Piazza Tasso
Venedik,HAS_ACTIVITY,Piazza dei Dogi
Venedik,HAS_ACTIVITY,Piazza dello Spirito Santo
Pompei,HAS_ACTIVITY,Pompei Şehri Ziyareti
Ravello,HAS_ACTIVITY,Ravello - Villa Cimbrone Bahçesi
Ravello,HAS_ACTIVITY,Ravello - Villa Rufolo
Venedik,HAS_ACTIVITY,Sedile Dominova
Sorrente,HAS_ACTIVITY,Sorrento Gezisi
Sorrente,HAS_ACTIVITY,Sorrento Peninsula Arkeoloji Müzesi
Sorrento,HAS_HOTEL,Villa Piedimonte
Cape Town,HAS_ACTIVITY,Cape Town şehir turu
Venedik,HAS_ACTIVITY,Hector Pieterson Müzesi ziyareti
Soweto,HAS_HOTEL,Hotel Luxury King Mountain Room
Venedik,HAS_ACTIVITY,Nelson Mandela Meydanı gezisi
Venedik,HAS_ACTIVITY,Sabah ve akşam safarileri (Sabi Sand Game Reserve)
Sabi Sabi,HAS_HOTEL,Sabi Sabi Game Reserve Lodge
Soweto,HAS_ACTIVITY,Soweto gezisi ve Nelson Mandela’nın Evi ziyareti
Stellenbosch,HAS_ACTIVITY,Stellenbosch şarap bağları gezisi
Berchtesgaden,HAS_ACTIVITY,Adolf Hitler’in Kartal Yuvası
St Wolfgang,HAS_ACTIVITY,Atlı Kızak Turu (St Wolfgang)
Salisburgo,HAS_RESTAURANT,Cafe Sacher Salzburg
Venedik,HAS_ACTIVITY,Grassl Likör Fabrikası
Hallstatt,HAS_ACTIVITY,Hallstatt Gezisi
St Wolfgang,HAS_HOTEL,Hotel Bristol
St Wolfgang,HAS_HOTEL,Hotel Goldener Hirsch
Venedik,HAS_ACTIVITY,Mirabel Sarayı ve Bahçesi
Venedik,HAS_ACTIVITY,Mozart’ın Evi
Venedik,HAS_ACTIVITY,Noel Pazarları
St Wolfgang,HAS_HOTEL,Radisson Blu Hotel Altstadt
Venedik,HAS_ACTIVITY,Residenzplatz & DomQuartier
Salisburgo,HAS_RESTAURANT,Restaurant Blaue Gans Salzburg Gasthaus
Venedik,HAS_ACTIVITY,Salzberg Dağı & Tuz Madeni Ziyareti
Berchtesgaden,HAS_ACTIVITY,Salzbergwerk Berchtesgaden
Salisburgo,HAS_ACTIVITY,Salzburg Kalesi
Dubai,HAS_ACTIVITY,Akşam Safari
Dubai,HAS_ACTIVITY,Akşam safari
Stellenbosch,HAS_HOTEL,Babel Hotel
Venedik,HAS_ACTIVITY,Boulders Beach penguen kolonisi ziyareti
Venedik,HAS_ACTIVITY,Boulders Penguen Kolonisi
Venedik,HAS_ACTIVITY,Cape Point & Ümit Burnu
Venedik,HAS_ACTIVITY,Cape Point gezisi
Cape Town,HAS_ACTIVITY,Cape Town & Masa Dağı Gezisi
Cape Town,HAS_ACTIVITY,Cape Town şehir turu
Venedik,HAS_ACTIVITY,Cape Winelands bölgesi ziyareti
Stellenbosch,HAS_RESTAURANT,Delaire Graff
Stellenbosch,HAS_HOTEL,Four Seasons Hotel The Westcliff
Stellenbosch,HAS_ACTIVITY,Franschhoek ve Stellenbosch şarap bağları gezisi
Franschhoek,HAS_ACTIVITY,Franschhoek Şarap Bağları
Venedik,HAS_ACTIVITY,Hector Pieterson Müzesi ziyareti
Stellenbosch,HAS_HOTEL,Hotel Luxury King Mountain Room
Venedik,HAS_ACTIVITY,Iziko Müzesi ziyareti
Johannesbourg,HAS_ACTIVITY,Johannesburg şehir turu
Kimberley,HAS_ACTIVITY,Kimberley Diamond Mine & Big Hole
Venedik,HAS_ACTIVITY,Kirstenbosch Ulusal Botanik Bahçesi gezisi
Venedik,HAS_ACTIVITY,La Motte Şarap Tadımı
Venedik,HAS_ACTIVITY,Matjiesfontein Köyü
